"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"8541","710","5027.SA","50270218","1","1","2","0.218968568310525","0.190550242803184","13",383.790508
"8542","710","5027.SA","50270219","1","2","2","-1.04066151504008","-0.855079068311181","15",457.657438
"8544","710","5027.SA","50270221","2","3","2","0.664991097211367","0.11918591838483","14",517.348244
"8545","710","5027.SA","50270222","2","1","1","-1.09231247824062","-1.42317589312195","11",409.790262
"8548","710","5027.SA","50270225","2","1","2","-1.34964327330639","-1.56346213668639","15",403.266522
"8555","710","5027.SA","50270232","2","3","2","0.769206938979122","0.841515501901734","16",521.398548
"8557","710","5027.SA","50270234","2","1","2","1.22600931787769","-2.37108661767308","15",331.680128
"8560","710","5028.SA","50280103","2","2","2","-0.282400774027713","-0.217775685338038","14",335.64333
"8562","710","5028.SA","50280105","2","2","2","0.0778157222212189","-0.862066094355096","13",362.365636
"8567","710","5028.SA","50280110","2","5","2","1.18587152283573","-1.14275359985315","13",463.68058
"8568","710","5028.SA","50280111","2","2","2","1.02147764630322","-0.359077811047841","12",442.69746
"8569","710","5028.SA","50280112","2","3","2","-3.08645650066747","0.439617772673333","13",358.196032
"8570","710","5028.SA","50280113","1","2","2","-3.97909494561914","1.01234270838946","16",484.642658
"8571","710","5028.SA","50280114","1","2","2","0.648406873311745","0.741087054354792","13",437.539376
"8572","710","5028.SA","50280115","1","2","2","0.772273330800361","0.108197777101535","12",417.325584
"8573","710","5028.SA","50280116","1","2","2","1.06036311657205","-0.794174803816569","14",511.505148
"8575","710","5028.SA","50280118","1","2","2","0.787129843987741","-0.301959243682832","14",379.21712
"8577","710","5028.SA","50280120","2","2","2","1.09672911824489","-0.775465027901264","12",423.03687
"8579","710","5028.SA","50280122","2","1","2","1.12574083165199","-1.12249549955372","13",344.608472
"8580","710","5028.SA","50280123","1","2","2","0.730542692505353","-0.180053456932601","14",403.727032
"8582","710","5028.SA","50280125","2","5","2","0.82420281723205","-0.507174232527768","16",403.78811
"8584","710","5028.SA","50280127","2","2","2","0.919869931208679","0.0643272595508125","11",426.745036
"8588","710","5028.SA","50280131","2","2","2","0.826591645001068","-1.63993488511532","14",300.258814
"8590","710","5028.SA","50280133","2","2","2","0.870197952852891","-0.183088777477386","14",356.708384
"8592","710","5028.SA","50280135","1","2","1","0.689631744650944","-0.676775351885611","16",255.974204
"8593","710","5028.SA","50280136","2","2","2","0.800036254489227","0.658767430659916","11",395.577858
"8594","710","5029.SA","50290102","2","5","2","-0.862341621391694","0.647377237860692","13",281.65086
"8596","710","5029.SA","50290104","2","1","2","1.03073572306258","-0.893825198545965","12",415.403794
"8597","710","5029.SA","50290105","2","1","2","0.945911812540108","-1.51890384933966","12",353.828234
"8598","710","5029.SA","50290106","2","2","2","0.00428450619676587","-0.18351210160965","12",319.630928
"8599","710","5029.SA","50290107","1","3","2","-0.559607175614255","-1.3423159170785","14",286.248482
"8601","710","5029.SA","50290109","2","2","2","-0.308240362684376","-0.69362239409155","12",354.391228
"8602","710","5029.SA","50290110","2","1","2","-0.291823973349982","-0.315861193940108","12",414.851742
"8603","710","5029.SA","50290111","2","4","1","0.813584590068519","-0.128819395712533","15",399.382756
"8604","710","5029.SA","50290112","2","1","2","0.458474069531941","1.31633297056189","15",383.988924
"8606","710","5029.SA","50290114","2","1","2","-0.0867161220792885","-1.57661175033508","13",249.235546
"8611","710","5029.SA","50290119","2","2","2","0.837529328539515","-0.570945458799864","11",424.135392
"8612","710","5030.SA","50300301","1","2","2","-0.606527971350455","0.0350737465827508","12",360.834538
"8613","710","5030.SA","50300302","1","2","2","1.04246927043842","-0.869309413685029","12",412.806816
"8614","710","5030.SA","50300303","2","2","2","0.749232396941958","0.870469965959243","16",431.721056
"8615","710","5030.SA","50300304","1","1","2","0.501716438577072","1.14859588109674","14",430.877748
"8617","710","5030.SA","50300306","1","2","2","-0.569339575545467","-0.00784887880746782","11",299.58027
"8618","710","5030.SA","50300307","2","2","2","1.01080412532408","-1.17770590703908","13",411.410578
"8619","710","5030.SA","50300308","1","1","2","1.22600931787769","-2.37108661767308","16",357.710482
"8621","710","5030.SA","50300310","2","1","2","-0.87107095610887","0.0558590166196495","11",434.546296
"8625","710","5030.SA","50300314","1","1","2","1.22600931787769","-2.37108661767308","11",283.507678
"8626","710","5030.SA","50300315","2","2","2","0.88600104710463","-0.08910540990506","14",455.996958
"8627","710","5030.SA","50300316","2","2","2","-0.061819335118148","-1.42870290928472","13",351.106382
"8628","710","5030.SA","50300317","2","3","2","-1.03243331502962","0.530183851554779","14",345.72477
"8629","710","5030.SA","50300318","2","1","2","-1.01043733937115","0.0349479308690333","11",325.34782
"8630","710","5030.SA","50300319","1","2","1","-1.19232498259919","-0.591232872674625","14",252.662942
"8631","710","5030.SA","50300320","1","2","2","0.54082040225016","0.278160182005922","12",476.053652
"8632","710","5030.SA","50300322","2","4","2","0.38324740977235","-0.0510470096790351","14",307.561396
"8633","710","5030.SA","50300323","2","1","2","-1.25504495454","0.468471435097528","13",371.073346
"8634","710","5030.SA","50300324","2","3","2","0.38324740977235","-0.0510470096790351","14",386.156486
"8635","710","5030.SA","50300325","2","3","1","0.798287674076976","0.516686794206975","15",432.360234
"8638","710","5030.SA","50300328","1","1","2","0.841513278400024","0.255620460360694","14",454.399594
"8639","710","5030.SA","50300329","1","2","2","1.07228150385049","-0.570780346347168","16",339.410076
"8640","710","5030.SA","50300330","1","1","2","-0.754929256251476","-0.49683490883224","12",433.864538
"8642","710","5030.SA","50300332","2","1","2","-3.16109845673933","-0.122622863933741","12",260.382934
"8643","710","5030.SA","50300333","1","1","2","0.898556160302674","-0.73190432391238","13",256.694018
"8644","710","5030.SA","50300334","1","1","2","1.11241929889244","-1.79911336416709","13",326.421822
"8645","710","5030.SA","50300335","1","2","1","1.04691635670449","-1.03742470952633","12",360.327714
"8646","710","5030.SA","50300336","2","1","2","0.924242663972689","0.00363830117923425","12",431.371324
"8647","710","5030.SA","50300337","1","2","2","0.591545366903672","0.9845459165733","12",371.843216
"8648","710","5031.SA","50310101","2","1","2","0.800036254489227","0.658767430659916","13",488.68811
"8650","710","5031.SA","50310103","1","1","2","0.0917583891060873","-1.6158911117241","16",513.712042
"8651","710","5031.SA","50310104","1","2","2","-0.355458452485277","1.10353268044021","13",421.012834
"8652","710","5031.SA","50310105","2","1","2","-0.549698589888106","-0.879317664455891","9",308.551256
"8653","710","5031.SA","50310106","1","3","2","-0.680343778444646","0.122156836473094","16",507.344552
"8654","710","5031.SA","50310107","2","1","2","-0.918175372631398","-0.282960607896307","14",533.958106
"8658","710","5031.SA","50310111","2","2","2","0.226839528912393","-0.928367411478416","14",431.94828
"8659","710","5031.SA","50310112","1","5","2","0.538581641523371","1.00099853815024","14",582.795408
"8660","710","5031.SA","50310113","1","3","2","0.128496297337187","-1.2725318019407","15",465.374436
"8662","710","5031.SA","50310115","1","1","2","-1.21447150474727","-1.57281689147686","15",474.236612
"8663","710","5031.SA","50310117","2","2","2","0.237635195442876","1.29329764375691","12",559.93843
"8664","710","5031.SA","50310118","2","1","2","-0.845042229003412","-0.825333446012352","12",497.49663
"8665","710","5031.SA","50310120","2","5","1","-2.56461961933753","0.811352241861949","10",444.697242
"8666","710","5031.SA","50310121","1","1","2","1.18980775136337","-1.44690799208993","12",498.235812
"8667","710","5031.SA","50310122","2","3","2","0.488157707919677","-1.5636156288868","14",411.735976
"8669","710","5031.SA","50310124","2","2","1","0.00385074525916821","-0.97444406514262","16",284.170054
"8670","710","5031.SA","50310125","2","1","2","0.631081528838159","-0.0273160108108568","16",448.976826
"8671","710","5031.SA","50310126","1","2","2","-0.270301218373229","0.649256753301046","14",509.45947
"8672","710","5031.SA","50310127","2","3","2","-1.66541728201276","-0.454620260429692","12",343.46196
"8673","710","5031.SA","50310128","1","2","2","0.604443262817019","0.996855177636986","15",488.61615
"8675","710","5031.SA","50310130","1","1","2","0.0562606702197504","-0.0570487231185193","15",434.527594
"8676","710","5031.SA","50310132","2","3","2","-0.505240461234564","0.377577542929702","12",580.024068
"8677","710","5031.SA","50310133","1","1","2","0.450697094372828","0.444296677363638","15",439.698298
"8678","710","5031.SA","50310134","2","1","2","-0.813333890876467","-0.399203418397404","15",473.329084
"8680","710","5031.SA","50310136","2","1","2","-3.69509008158178","2.10045355390226","15",451.993418
"8681","710","5031.SA","50310138","1","1","2","-0.681398955796305","-1.01391759086625","16",481.622928
"8682","710","5031.SA","50310140","1","1","2","1.11919401659525","-1.91939811497496","14",440.108068
"8683","710","5032.SA","50320201","1","1","2","0.474316869558922","1.01891690105044","14",481.669346
"8684","710","5032.SA","50320202","1","2","2","0.386762600606455","1.36265696282979","14",482.160018
"8685","710","5032.SA","50320203","2","4","2","-0.59994667208449","-0.351898760066959","13",221.888794
"8686","710","5032.SA","50320204","1","1","2","0.900023942338522","-1.96313256056907","11",350.33889
"8687","710","5032.SA","50320205","1","1","2","0.553389386731344","1.30814410318963","13",442.952836
"8689","710","5032.SA","50320207","1","2","2","0.826717643020623","-0.039786871588847","16",468.397412
"8691","710","5032.SA","50320209","2","2","2","0.605806432166529","0.761235654556509","16",437.082982
"8692","710","5032.SA","50320210","2","2","1","-1.57807646537812","0.247578564854392","12",301.198898
"8693","710","5032.SA","50320211","1","5","2","0.454965473731395","-2.15780786754934","14",313.37324
"8696","710","5032.SA","50320214","2","2","2","0.647624681847419","1.2938750365579","12",499.283662
"8697","710","5032.SA","50320215","1","1","2","0.600507034289381","1.30100956987376","12",505.505562
"8698","710","5032.SA","50320216","2","5","2","0.33229102380388","-0.587133182715021","13",258.156752
"8699","710","5032.SA","50320217","2","1","2","1.06531528763451","-0.930893810744691","13",441.9968
"8700","710","5032.SA","50320218","2","2","2","1.09141181150059","-1.10718863861849","14",424.449624
"8701","710","5032.SA","50320219","2","1","2","0.48586894371461","0.213808131489575","10",448.932468
"8702","710","5032.SA","50320220","2","5","2","0.0572567635123839","-1.53597354188554","8",323.429918
"8703","710","5032.SA","50320221","2","2","2","0.647624681847419","1.2938750365579","12",499.05892
"8705","710","5032.SA","50320223","1","3","2","-1.47130001715827","-0.945156442677433","12",305.782536
"8706","710","5032.SA","50320224","2","3","2","0.77314316750676","0.537361109664955","16",361.733108
"8709","710","5032.SA","50320227","1","3","2","0.902753905851875","-1.02771518970642","13",341.231002
"8710","710","5032.SA","50320228","1","1","1","0.824959076265456","0.489154463621919","12",376.42567
"8711","710","5032.SA","50320229","2","5","2","-0.902824754433125","-0.68422308269092","12",299.97489
"8712","710","5032.SA","50320230","2","2","2","0.568463876136706","-0.269646803884807","13",436.303642
"8713","710","5032.SA","50320231","2","5","2","-2.14550655401849","-0.275755444156005","13",232.055662
"8714","710","5032.SA","50320232","1","3","2","-0.230865256884899","-0.221016221725101","13",352.477534
"8715","710","5032.SA","50320233","1","1","2","0.158823981535575","-0.579294317995389","13",345.238528
"8716","710","5032.SA","50320234","1","3","2","0.826467514768427","0.026370148080209","10",394.474286
"8718","710","5032.SA","50320236","2","1","2","1.21080091995818","-1.70602115093691","12",254.46943
"8719","710","5032.SA","50320237","2","3","2","0.726613660381837","-0.249339067183599","14",375.379342
"8720","710","5032.SA","50320238","1","3","2","1.16271936882313","-1.49438340440873","15",372.34623
"8721","710","5033.SA","50330201","1","1","2","-1.51653847779625","-0.0508768577828038","13",362.599864
"8723","710","5033.SA","50330203","1","1","2","0.842269538920469","0.420328759947803","15",393.536908
"8724","710","5033.SA","50330204","2","1","2","-0.461116831864941","-1.00739273321104","11",431.05512
"8725","710","5033.SA","50330205","2","3","2","0.866758644454843","-0.00565767978352061","14",464.820492
"8726","710","5033.SA","50330206","2","2","2","0.930777311246628","-0.913991483262613","14",302.640762
"8732","710","5033.SA","50330212","1","2","2","1.26339552784019","-2.16486720435001","14",382.652946
"8734","710","5033.SA","50330214","1","1","2","0.138849705570638","0.192051913555157","13",420.2665
"8738","710","5033.SA","50330218","2","1","2","-0.417575631111085","-0.0918848316201114","11",354.375376
"8741","710","5033.SA","50330221","2","1","2","-0.806445706364196","-0.241694649842687","12",306.43714
"8742","710","5033.SA","50330222","2","3","2","0.568440211168746","0.665824157184572","14",427.584118
"8743","710","5033.SA","50330223","1","1","2","0.455530068744829","-0.384361013750799","12",390.165868
"8744","710","5033.SA","50330224","1","1","2","1.03285329363733","-1.70210568440078","14",373.680982
"8746","710","5033.SA","50330226","1","1","2","0.874750882601298","0.113956039066302","10",469.245794
"8747","710","5033.SA","50330227","1","2","2","1.22600931787769","-2.37108661767308","13",376.679952
